N,P,K,temperature,humidity,ph,rainfall,NPK_ratio,Climate_score,Soil_quality,temp_range_encoded,label
1.0958911037304986,-0.010998939811118037,-0.16093339883498045,0.17994542468201027,0.4463754150700911,-1.4000591847601103,2.9329071753597935,0.7844306040413881,0.4369957089140239,-0.29348368654053414,1.0092048499640638,20
1.0687973987858208,-0.2232591817800644,-0.12143613450689511,-0.3234034789212394,0.44786145981332975,1.3354935984918115,2.6684354493681046,0.8405875588613906,0.1414048332639308,0.03367947131251517,-1.088669798780132,20
0.7436729394496874,0.14061551873812936,-0.08193887017880977,0.23398110570686714,0.42253354547776106,-1.758678609554578,3.2936545330358116,0.4733231427347014,0.44850836650351944,-0.26284165719215025,1.0092048499640638,20
1.1500785136198541,0.07996973531843041,-0.23992792749115116,-0.31629368021281684,0.47509820182257806,0.6654161689526336,1.4889862319641058,0.8257756064955472,0.16642024123729057,-0.17535049482586204,-1.088669798780132,20
1.177172218564532,-0.10196761494066647,-0.22017929532710848,0.009798961318188814,0.41251511410106834,0.618458783278166,1.9314147556742225,0.9102913655461857,0.30902832911820577,-0.15683782305775973,1.0092048499640638,20
0.25598625044548734,-0.16261339836036545,-0.18068203099902314,-0.2635306620553619,0.3961802092781758,0.7403040879657877,2.322697185211281,0.3454388536044076,0.1367645867823702,-0.0991566577627556,-1.088669798780132,20
0.9333288740624319,-0.46584231545886023,-0.1411847666709378,-0.7958614107694351,0.5079616350903209,-0.28488020075081605,3.1520386656675674,0.9049853065393612,-0.09592183783099857,-0.15967924414297807,-1.088669798780132,20
1.0958911037304986,-0.5568109905884087,-0.18068203099902314,-0.35995834936391546,0.4014780671721616,0.6479768142714176,1.8708863903534874,1.0737822988231318,0.08471325231322431,-0.10830182676529286,-1.088669798780132,20
0.7165792345050096,-0.46584231545886023,-0.23992792749115116,-0.7409222963007539,0.3913302035558717,-0.6662861970880678,2.2038290220065724,0.8625152973941581,-0.14417277795525496,-0.29711109752876325,-1.088669798780132,20
1.0146099888964653,-0.5568109905884087,-0.16093339883498045,-0.4023246060206703,0.5438680683819721,-0.7955264871560289,3.4185447528580655,1.014652610021597,0.1669275805589438,-0.23206834037999102,-1.088669798780132,20
1.041703693841143,-0.2535820734899139,-0.23992792749115116,-0.8476285488705975,0.4040201859933811,-0.0349005226090287,1.492992614856599,0.9315921215895218,-0.1975149073022149,-0.23938205669878249,-1.088669798780132,20
0.6894855295603318,-0.4051965320391613,-0.10168750234285244,-0.09062314970899395,0.522731734237006,-1.808443434256789,2.328120367262046,0.7002020014212346,0.33864636904747075,-0.2850451864272156,1.0092048499640638,20
0.44564218505823183,0.17093841044797883,-0.1411847666709378,-0.7246431139063119,0.4264418388844951,-0.590423939426763,2.000011712604836,0.31004766823253477,-0.11018851137011933,-0.19149588766970416,-1.088669798780132,20
0.8791414641730764,-0.3748736403293118,-0.10168750234285244,-0.9014558724316065,0.5030208533853583,-0.2784469609953758,2.3594833153221466,0.7968316915930311,-0.16252934667898108,-0.11795305368182217,-1.088669798780132,20
1.285547038343243,-0.19293629007021493,-0.22017929532710848,-0.4212127000843193,0.4425617361363141,1.1709066242756576,2.1947855714290325,1.0074593940086305,0.07976064385721045,-0.10492315018629876,-1.088669798780132,20
0.41854848011355406,-0.010998939811118037,-0.1411847666709378,-0.10678479560439068,0.40622729635070476,1.6922974670662334,2.794389402856686,0.36747297098834325,0.23591881980011525,0.046206686684936694,1.0092048499640638,20
1.2584533333985652,0.17093841044797883,-0.10168750234285244,0.1467680812112421,0.564373833904118,-0.23648091132925836,3.0556414361858066,0.7482144430287606,0.516453368455635,-0.11336990799217028,1.0092048499640638,20
1.2584533333985652,-0.10196761494066647,-0.1411847666709378,-0.21471527543238098,0.4071749811487219,0.7773451088537423,2.8537116872114874,0.8931204196181295,0.17373194716862814,-0.04906842237582633,-1.088669798780132,20
0.25598625044548734,-0.13229050665051595,-0.08193887017880977,-0.9561262315887107,0.5847571913902976,-0.29032007274538696,2.4863987637230927,0.26411339151837027,-0.14119787231775593,-0.09875173616444755,-1.088669798780132,20
0.9062351691177541,-0.071644723230817,-0.2596765596551938,-0.6547369221130126,0.41163070733677226,-0.5507834336974734,1.7201551343696106,0.7821565850064282,-0.07971846576108146,-0.3063868831866768,-1.088669798780132,20
0.6082044147262985,0.11029262702827988,-0.1411847666709378,-0.8236294066936031,0.6047949576085686,-0.8332938776056916,3.0709857430903917,0.440639580932317,-0.046455264922894014,-0.2167862316312027,-1.088669798780132,20
1.1229848086751764,-0.5568109905884087,-0.16093339883498045,-0.6788856693064965,0.39757365493556845,-0.14486461227736702,1.7585412074334552,1.0706477047333105,-0.10374413470574034,-0.1659666647592755,-1.088669798780132,20
0.9333288740624319,-0.4961652071687097,-0.18068203099902314,-0.21498971754788324,0.5056472595053196,-0.13614668095219712,2.2060258411969382,0.9540538606287196,0.25046157450937084,-0.18597055449593003,-1.088669798780132,20
1.285547038343243,-0.010998939811118037,-0.20043066316306582,-1.056605362750975,0.45632268072881854,-1.8803885715519308,3.038954361128983,0.9061327338753649,-0.28553576805036696,-0.3752001514599157,-1.088669798780132,20
1.0146099888964653,0.019323951898731442,-0.08193887017880977,0.023542350633521263,0.5571239415097307,-0.4136537438010883,2.359930220396707,0.6754628255535527,0.43552853289124144,-0.11253434568130614,1.0092048499640638,20
1.2042659235092097,0.049646843608580925,-0.12143613450689511,0.2329032440215007,0.47919616220519573,-0.670515819322898,1.635859070609037,0.7855811493864574,0.49621087760210103,-0.1803035794784612,1.0092048499640638,20
1.3126407432879208,0.11029262702827988,-0.2596765596551938,0.2254372052686653,0.4355842278475922,-0.6579673769761053,3.0727726863590066,0.9051475083093723,0.4546212060191339,-0.31591473276325627,1.0092048499640638,20
1.2042659235092097,-0.43551942374901076,-0.23992792749115116,-0.3462529148722775,0.524320918190261,-1.1735930292971635,3.3084492283790365,1.110914765489234,0.18601358059714637,-0.3434953251311577,-1.088669798780132,20
0.25598625044548734,-0.31422785690961286,-0.08193887017880977,-0.9079917543052934,0.5153226258115465,1.2235872521079947,3.547820745141535,0.3454388536044076,-0.15821033969550288,0.07042828843517988,-1.088669798780132,20
0.3372673652795207,-0.2839049651997634,-0.1411847666709378,-0.28508200155534563,0.550209585012247,-1.145197467816087,2.7949439283427773,0.4344160525792831,0.24276448105438864,-0.24926513428335315,-1.088669798780132,20
0.31017366033484295,-0.34455074861946233,-0.23992792749115116,-0.5599705736340412,0.47556181947899406,-0.051010338877061134,2.6435944533084315,0.5217117926758934,0.0219804206382668,-0.24085501416153784,-1.088669798780132,20
0.3643610702241985,-0.2535820734899139,-0.10168750234285244,0.0026779134439616874,0.5412093378967243,-1.2078677724050688,1.937115397935009,0.41092725202105856,0.4098716822450818,-0.2194558403290078,1.0092048499640638,20
0.8791414641730764,0.20126130215782834,-0.23992792749115116,-0.003791427490572247,0.38920932175625317,0.5615499961935867,1.7721294705561266,0.6275450689439201,0.2820998971577678,-0.1848472173053643,1.0092048499640638,20
0.8520477592283985,-0.4051965320391613,-0.16093339883498045,-0.3526981654071353,0.598947443987341,-0.255894299948421,3.550701222300014,0.8434067061738196,0.23874719432418468,-0.1772463304075355,-1.088669798780132,20
0.9333288740624319,-0.041321831520967515,-0.0621902380147671,0.13773781385506995,0.48903061425665845,0.9755010701958197,2.949664095486769,0.6445445194496892,0.4478453247709895,0.06641741748969636,1.0092048499640638,20
1.0958911037304986,-0.5568109905884087,-0.20043066316306582,-0.14201435826886027,0.4063157739115036,-0.43319903735991866,1.459902746208491,1.09086853497199,0.21544899412706023,-0.2355291887033235,-1.088669798780132,20
0.6894855295603318,-0.13229050665051595,-0.12143613450689511,-0.12986709620104045,0.5839435675731633,-1.63242351348337,1.701534622848075,0.583863681372814,0.3636645618798499,-0.28291124480039126,-1.088669798780132,20
0.6352981196709763,-0.43551942374901076,-0.20043066316306582,-0.4691482557713249,0.5889925799687783,1.6963505995793604,2.3583506356518926,0.7615720872519357,0.15987096194620526,-0.030002378978760704,-1.088669798780132,20
0.7707666443943652,-0.31422785690961286,-0.18068203099902314,-0.7802241438985498,0.41457071281286934,0.766772113024371,1.9537501433333875,0.7647069695544891,-0.15096296233630138,-0.09653495615023541,-1.088669798780132,20
1.0146099888964653,0.049646843608580925,-0.0621902380147671,-0.19373360198490058,0.40127368059232765,1.6295555073478216,2.734628645358168,0.6498902377328815,0.1813400296170774,0.14116953975342292,-1.088669798780132,20
0.25598625044548734,-0.5264880988785592,-0.10168750234285244,-0.4316016000082146,0.5203042215764565,-1.5292515026985467,2.119197005951925,0.4647942080328364,0.13163208069061788,-0.25455441334070683,-1.088669798780132,20
0.6894855295603318,0.20126130215782834,-0.18068203099902314,-1.1003895772512724,0.39831421625266394,0.3835288716209936,1.9131066496474356,0.47816200772882045,-0.34843384656128507,-0.13449583240567417,-1.088669798780132,20
1.1500785136198541,0.07996973531843041,-0.12143613450689511,-0.34745078807069324,0.482684344439661,1.1803148843538949,1.6676618531520018,0.7455409666185288,0.15367033670259087,0.017126401135394324,-1.088669798780132,20
0.3914547751688763,0.20126130215782834,-0.10168750234285244,-0.719837948289876,0.46801380388879654,-1.048527610762366,2.2549462878212063,0.23742847427138933,-0.07829327370901393,-0.20205417443881077,-1.088669798780132,20
1.2042659235092097,-0.041321831520967515,-0.23992792749115116,0.1210692937828113,0.5550391816829003,-1.1969056361316182,3.3313628230015544,0.9092176204836377,0.49302085561001885,-0.3456268502610396,1.0092048499640638,20
0.662391824615654,-0.46584231545886023,-0.18068203099902314,-0.4285301747882477,0.5980454571710913,-0.32874504672745486,3.2845071693299546,0.778617322297881,0.19150616751044777,-0.20504774083696445,-1.088669798780132,20
0.6352981196709763,0.019323951898731442,-0.20043066316306582,0.007760987775721885,0.5385940819980559,0.8410765811412814,2.0732249360060897,0.5365781851277055,0.4108099092578487,-0.1125464706499601,1.0092048499640638,20
1.0958911037304986,-0.5264880988785592,-0.0621902380147671,-0.23165757392923625,0.4929542858847101,-0.6705325932195291,2.9940823551329916,0.9597416063877325,0.23059971569089927,-0.12170837551557027,-1.088669798780132,20
0.5540170048369429,-0.2232591817800644,-0.16093339883498045,-1.054014273947977,0.47809344085588695,0.9915524356569355,1.6104918459898352,0.5693299227135636,-0.2699488499108516,-0.05051642251723104,-1.088669798780132,20
1.3126407432879208,0.049646843608580925,-0.2596765596551938,-0.768856789755189,0.39342774711882766,0.041637816526162615,3.175832495267145,0.9330153171760275,-0.15894182416327138,-0.2537250722340162,-1.088669798780132,20
0.5811107097816207,-0.4051965320391613,-0.20043066316306582,-1.027491014516118,0.48188899029089055,1.451364736245041,2.578672546065486,0.710427527446543,-0.2517110999442781,-0.05364642185305047,-1.088669798780132,20
0.8791414641730764,0.14061551873812936,-0.0621902380147671,0.027464609817730207,0.5407532534572247,-0.7678517276315535,2.587982604359279,0.5388819587840584,0.42448838417771334,-0.13283101519346152,1.0092048499640638,20
1.1500785136198541,0.14061551873812936,-0.20043066316306582,-0.9878386531832443,0.5522177026233661,0.5982722019002101,3.2046345095941806,0.7717198173720531,-0.18195436331939313,-0.13597997442322446,-1.088669798780132,20
0.5269232998922652,-0.5264880988785592,-0.12143613450689511,-0.7456992214740787,0.41543591544487185,0.6161196279167841,1.8003196357351208,0.6747245505980418,-0.13018584340973566,-0.04305687674060282,-1.088669798780132,20
0.6894855295603318,-0.19293629007021493,-0.12143613450689511,-1.0928278030604959,0.5305494397116229,-0.943837061532202,2.915114179682837,0.61189064029357,-0.2594901899579604,-0.20945903245616426,-1.088669798780132,20
1.3126407432879208,-0.3748736403293118,-0.23992792749115116,-0.2287803750875737,0.5061639259602487,0.34787466000340383,1.439561121629991,1.1295942075621206,0.24260249541212173,-0.20438404353674955,-1.088669798780132,20
1.3126407432879208,0.019323951898731442,-0.22017929532710848,-0.8834928686781368,0.39774244383079016,-1.130400169218603,1.7327852440487348,0.9190080764035767,-0.22263765169214814,-0.32118173696149427,-1.088669798780132,20
0.9604225790071097,0.17093841044797883,-0.2596765596551938,0.033769584538924285,0.4775407696854228,0.6166708156528822,2.548841583199302,0.6991368424602651,0.3764088986525198,-0.20260894653777986,1.0092048499640638,20
0.4998295949475874,-0.2232591817800644,-0.1411847666709378,-0.3901150735486356,0.39553879233779354,-1.883448429356084,2.905524979524782,0.5189201397946708,0.06268409989165509,-0.3261401106070943,-1.088669798780132,20
1.0958911037304986,0.07996973531843041,-0.22017929532710848,-0.431463785381662,0.4082483895326122,-0.1370032236544008,3.0218864587254584,0.7844306040413881,0.048128286252378784,-0.22783015943092272,-1.088669798780132,20
0.2830799553901651,-0.041321831520967515,-0.1411847666709378,-0.12632816592162321,0.5575346860288822,0.5311081162524501,1.844296583081115,0.2841675111464046,0.34483114133972204,-0.07470938183596243,-1.088669798780132,20
0.44564218505823183,-0.2535820734899139,-0.20043066316306582,-0.5705239997681911,0.4802115291474666,1.0738844947144641,2.8650701878283993,0.5410672526523703,0.019073699305827214,-0.09007774443416806,-1.088669798780132,20
0.7707666443943652,-0.34455074861946233,-0.22017929532710848,-0.146809299884909,0.5102912675960329,0.15306861473379846,3.4969998818067753,0.8120436923230467,0.2949825589779701,-0.20057150534340493,-1.088669798780132,20
0.7436729394496874,-0.31422785690961286,-0.12143613450689511,-0.8478810496807859,0.5176132902728358,1.0523349434449307,1.6171562162687811,0.7029465827930582,-0.1205520489388636,0.003474651571036842,-1.088669798780132,20
0.662391824615654,0.019323951898731442,-0.23992792749115116,0.13400447942299842,0.5879671329461187,0.7165723947777968,2.8032636615458104,0.5810978630582657,0.5284357362623815,-0.1706731637289769,1.0092048499640638,20
1.2584533333985652,-0.5264880988785592,-0.0621902380147671,-0.6691319176292401,0.4661964287856031,0.6069095890551136,3.1779538565933323,1.0403946246297966,-0.04951116855555942,0.024290961496867793,-1.088669798780132,20
0.44564218505823183,-0.19293629007021493,-0.08193887017880977,0.22013996420235732,0.4629275252513402,1.8080430390402054,3.2202729385535704,0.42615952190594425,0.47477554165752806,0.13574156276005464,1.0092048499640638,20
0.6082044147262985,-0.5568109905884087,-0.20043066316306582,-0.1436085122210897,0.47161190334160374,-1.892278914703729,1.501158278319585,0.8120436923230467,0.26625559201740184,-0.3763477106678015,-1.088669798780132,20
0.7165792345050096,-0.5264880988785592,-0.22017929532710848,0.2505047851152123,0.4482982030957766,-0.4308150232303634,1.658231208965275,0.8797878022407157,0.48023621404631694,-0.25544026545146675,1.0092048499640638,20
0.8249540542837207,-0.3748736403293118,-0.20043066316306582,-0.5802915645124315,0.5502089780599537,1.3629518120381547,1.7735566490154142,0.8437987438469541,0.06379723939827225,-0.06217931816852553,-1.088669798780132,20
0.4727358900029096,0.11029262702827988,-0.10168750234285244,0.09331867431370672,0.39975378444394666,-0.985493004123585,1.445798502789314,0.3281571929111247,0.3472091446976539,-0.1951701148712818,1.0092048499640638,20
0.5811107097816207,-0.2535820734899139,-0.2596765596551938,-0.036832607660970754,0.5150804132100362,-0.918853537310857,1.6724415203597631,0.678338212222384,0.3648239128862903,-0.33910555795821345,1.0092048499640638,20
0.2830799553901651,-0.010998939811118037,-0.10168750234285244,0.15545152858827255,0.4301488402246431,-0.15492331415499566,2.1822108726211566,0.24571156323425272,0.40891762356709244,-0.10446293788367846,1.0092048499640638,20
0.44564218505823183,-0.31422785690961286,-0.18068203099902314,0.08443803962781203,0.6059321233882062,-0.6067901718255677,1.5158551792807684,0.5562983109224504,0.5129795942596653,-0.23258856986405246,1.0092048499640638,20
0.44564218505823183,0.14061551873812936,-0.18068203099902314,-0.06587953003546702,0.40711848067406586,-1.3129209384118061,2.123034160556561,0.3473356212414751,0.26048516209938144,-0.3025319889635814,1.0092048499640638,20
0.41854848011355406,0.20126130215782834,-0.20043066316306582,-0.6973649692773715,0.538601825918618,-0.12523717457261332,2.3345299341639256,0.3163550831693706,-0.015337720526660027,-0.20580721459311724,-1.088669798780132,20
0.8520477592283985,-0.31422785690961286,-0.20043066316306582,-0.46025228508484883,0.44707976501135815,-1.76267652093701,2.5270933076270863,0.8276289936844736,0.06011992627513336,-0.36383954177542266,-1.088669798780132,20
0.9062351691177541,-0.10196761494066647,-0.08193887017880977,-0.02574251434419311,0.44587210785527553,-0.690310219269118,1.4412592229594348,0.6693243596313281,0.31533388401417106,-0.14345086782037456,1.0092048499640638,20
0.8249540542837207,-0.010998939811118037,-0.12143613450689511,-0.38329926028257744,0.4292205877837638,-1.6693213210415232,2.3703288185768625,0.6099660917163633,0.09203216908221662,-0.2868471712016707,-1.088669798780132,20
1.0958911037304986,-0.10196761494066647,-0.16093339883498045,-0.9464455056638357,0.5684240166734607,-0.009161034445897987,2.3070069798649726,0.8260790742120668,-0.14610309752447603,-0.15218034312477197,-1.088669798780132,20
1.1500785136198541,-0.010998939811118037,-0.20043066316306582,0.25949265921475495,0.46868453424385853,0.7750346199382478,3.407273965797606,0.8396567806047055,0.5030144725458967,-0.11892030357621274,1.0092048499640638,20
1.0687973987858208,-0.2839049651997634,-0.20043066316306582,-0.3518250819953728,0.5571782302699981,1.2971102303387196,2.506787667537397,0.9302020235747954,0.20759000915648174,-0.06853381209492841,-1.088669798780132,20
0.8249540542837207,-0.2535820734899139,-0.2596765596551938,0.1802403404768047,0.388202173603954,-0.4020657378907127,2.101206978272993,0.8278225999125657,0.3880409510425874,-0.2931669941652508,1.0092048499640638,20
0.7436729394496874,-0.4051965320391613,-0.20043066316306582,0.16751069753992534,0.5559452787926596,1.3962871432685757,2.634627929312574,0.8120436923230467,0.5219748367973918,-0.0589620631395482,1.0092048499640638,20
0.25598625044548734,-0.071644723230817,-0.23992792749115116,-0.5767130103057011,0.5089732754084086,-0.570147715470936,2.794254535642505,0.3454388536044076,0.036172705384814714,-0.28832093558030414,-1.088669798780132,20
1.0146099888964653,-0.2232591817800644,-0.12143613450689511,-0.5793573741308113,0.5382963069799117,0.17513582920914242,1.6525622869986158,0.8120436923230467,0.055761408262380706,-0.09009706396946023,-1.088669798780132,20
1.1500785136198541,-0.19293629007021493,-0.22017929532710848,-0.8064595945590675,0.47883467336967095,0.039887156249216994,3.5027406271532833,0.941216783267755,-0.12224127040966545,-0.21120740244770486,-1.088669798780132,20
0.25598625044548734,0.049646843608580925,-0.0621902380147671,-0.8311121048782917,0.5322643598300717,-0.6897919576879219,3.3508059673824673,0.176942661844899,-0.10048906986104218,-0.12390953536662458,-1.088669798780132,20
0.7436729394496874,-0.5568109905884087,-0.08193887017880977,0.18315439391646401,0.592654849239394,0.7795365158977849,1.4588643611138867,0.7958627743490813,0.562492375457274,0.020805360239887914,1.0092048499640638,20
0.3914547751688763,-0.4961652071687097,-0.16093339883498045,-0.4458560095933024,0.5442058937155045,-1.4683556344383135,1.5460664926609582,0.5973616538515603,0.14083295936142076,-0.3004220210841356,-1.088669798780132,20
0.5540170048369429,0.019323951898731442,-0.6349005707720046,-0.5931034912947794,-0.3500229441299534,-0.9299576035733772,-0.28581054870865336,0.8300607428330649,-0.5920353150067181,-0.6986881209036035,-1.088669798780132,11
0.2830799553901651,-0.2839049651997634,-0.6151519386079619,0.09559131592380017,0.0041776895735793195,0.597440334751468,-0.021792544861104702,0.8120436923230467,0.019855482536456144,-0.6138671887125182,1.0092048499640638,11
0.7978603493390429,-0.31422785690961286,-0.6349005707720046,-0.4063966894764001,0.005019799265700786,0.24359524377445058,-0.668725110419978,1.1958457539069633,-0.2396610854220345,-0.6509989522990226,-1.088669798780132,11
0.6082044147262985,0.14061551873812936,-0.5361574099517913,-1.1148593545354037,-0.6199381960904886,0.16359115575736805,-0.7791653842103304,0.7117645822475497,-1.0042555698831146,-0.545995910116885,-1.088669798780132,11
0.2830799553901651,-0.46584231545886023,-0.5559060421158339,-1.4098160236034616,-0.39475442647727454,-0.6449292903832827,-0.6920498866122491,0.876087493715801,-0.9949772490268193,-0.6087161144321549,-1.088669798780132,11
0.4727358900029096,-0.3748736403293118,-0.6349005707720046,-0.758375624943716,-0.6142920068826758,-0.40147944374209277,-0.02506986148102234,1.035599255051355,-0.8514556622939035,-0.677212578387568,-1.088669798780132,11
1.1500785136198541,-0.3748736403293118,-0.6151519386079619,0.0010810750990490258,-0.22362550643285398,-0.5448361510066853,0.036432472841007035,1.4008790848193429,-0.21493043050437766,-0.6631865308693885,1.0092048499640638,11
1.041703693841143,0.20126130215782834,-0.5756546742798766,-0.08381461333965601,-0.21526316123569786,-0.7183290562722859,-0.4622230323780095,0.9632582233892725,-0.24910325827775914,-0.6318554466188507,1.0092048499640638,11
0.6894855295603318,-0.2839049651997634,-0.6151519386079619,-1.0270246175834483,-0.40107960211882654,-0.7935745672596329,-0.6949685642575958,1.090190129028805,-0.8253231420853615,-0.6739261505776544,-1.088669798780132,11
0.44564218505823183,0.20126130215782834,-0.45716288129562055,-0.13720662085016294,-0.21095097140293395,-0.929517517216267,0.10469521555092441,0.5112063620965557,-0.27146351960662973,-0.5287991539970851,-1.088669798780132,11
0.5269232998922652,-0.2839049651997634,-0.5756546742798766,-0.45418435073121644,0.08861119283478289,-0.7972388759636039,-0.16682823976436412,0.9457491724237093,-0.20238495700044287,-0.6356633136006241,-1.088669798780132,11
1.0687973987858208,-0.13229050665051595,-0.5361574099517913,-0.15329611208749302,-0.14031883054553457,0.003933021569949349,-0.5352338918049606,1.1295942075621206,-0.2233901644996474,-0.5545113573360303,-1.088669798780132,11
0.31017366033484295,-0.041321831520967515,-0.6349005707720046,-0.6599333315433494,-0.5679393212653754,0.6430631675494722,-0.7205897446928456,0.6947942713116966,-0.7773821272749231,-0.6347659439499894,-1.088669798780132,11
1.1229848086751764,-0.2839049651997634,-0.6349005707720046,-1.3310813758712212,-0.2566908751096596,-0.49951590358849407,-0.15836962630862061,1.3468656127256975,-0.8762667340478716,-0.6811964443664859,-1.088669798780132,11
0.41854848011355406,0.019323951898731442,-0.5361574099517913,-0.08417754165016648,-0.5068393320301545,-0.711374679373587,-0.5703774375620043,0.6498902377328815,-0.4830957229247005,-0.5926626548182028,1.0092048499640638,11
0.3372673652795207,0.14061551873812936,-0.5164087777877486,-1.4542317775310951,-0.7277845394816165,-0.3421368455473635,-0.7232582660779444,0.5100376078998717,-1.2086646776631114,-0.5526027824836042,-1.088669798780132,11
0.5269232998922652,-0.19293629007021493,-0.6151519386079619,-0.1981852257764977,-0.047870377589288075,0.16975115120513237,0.012720864122017811,0.9257931306176401,-0.1731714494659772,-0.6323332513892037,-1.088669798780132,11
0.2830799553901651,-0.3748736403293118,-0.6151519386079619,-0.09366388317509237,-0.2794374155014845,-0.578443965328579,-0.4873720701852731,0.876087493715801,-0.30522289735783015,-0.6646375940002083,1.0092048499640638,11
0.41854848011355406,-0.010998939811118037,-0.5756546742798766,-0.4983140044965383,-0.5106234886426516,-0.5633902906643347,-0.6909769518948564,0.7015913391964125,-0.6663907430811813,-0.624378731907511,-1.088669798780132,11
0.6352981196709763,0.049646843608580925,-0.5756546742798766,-1.4944712287780286,-0.3858306908423649,-0.233420674855585,-0.3499355143646992,0.8120436923230467,-1.0282780721114957,-0.6084557401944173,-1.088669798780132,11
0.7165792345050096,0.11029262702827988,-0.5361574099517913,-0.13512544419013972,0.10434428851009898,0.10479163039797774,-0.43174958841298794,0.7956539883107074,-0.020208275090901468,-0.5491320124974935,-1.088669798780132,11
1.3126407432879208,-0.10196761494066647,-0.6546492029360473,-1.4753578847367548,-0.01740105708476562,-1.1582293923055778,-0.28002305847015535,1.3387128395488277,-0.8067325902902066,-0.7262579902302365,-1.088669798780132,11
0.6352981196709763,0.07996973531843041,-0.5164087777877486,-1.44839113360957,-0.21664518576711034,0.4648965899396369,-0.40927392239852767,0.7451909522727155,-0.9088204141875872,-0.5075095544415127,-1.088669798780132,11
0.8791414641730764,-0.2535820734899139,-0.5361574099517913,-1.339786341845667,-0.5719529768280524,-0.9735000867651532,-0.4315220480363231,1.1018884579103891,-1.0694270018168381,-0.60664324580281,-1.088669798780132,11
1.3397344482325986,-0.16261339836036545,-0.6349005707720046,0.020288854850239332,-0.19137966576788168,-1.1884506022602488,-0.5268591344747565,1.3696933776209326,-0.1792803699507918,-0.7091923910993098,1.0092048499640638,11
0.7707666443943652,-0.071644723230817,-0.6349005707720046,-0.054965214070019294,-0.13403355112267432,0.15090499401979698,-0.12739537843063017,1.0208440311103832,-0.16965166698375983,-0.6547655666091834,1.0092048499640638,11
1.177172218564532,-0.43551942374901076,-0.5954033064439193,-0.3407535562218029,-0.6286975118983131,-0.7449152313909739,-0.01152881753507469,1.4345268215334166,-0.6876117000205919,-0.6524818024115331,-1.088669798780132,11
0.662391824615654,-0.13229050665051595,-0.6546492029360473,-0.8060096595311955,0.0012256128901038388,-0.7123849787023582,-0.01780592504589205,1.0130828674384316,-0.4494102452601375,-0.709272749541205,-1.088669798780132,11
0.7436729394496874,-0.16261339836036545,-0.5164087777877486,-0.4990510707779516,-0.37635458234663016,-1.1383729603468333,-0.6011171241568718,0.9493628340480514,-0.5680178579874642,-0.5970927070904265,-1.088669798780132,11
0.9875162839517875,0.019323951898731442,-0.5559060421158339,0.00016391352487474535,-0.3598855882393794,0.13820551164484438,0.09767282217597412,1.0171694909867965,-0.3264922496322196,-0.5689362190290239,1.0092048499640638,11
0.9875162839517875,-0.5568109905884087,-0.45716288129562055,-0.8238803371637009,-0.3737686852380537,-0.37663240985106516,-0.6838389376929205,1.278648531041686,-0.7146694493691811,-0.49369390825270904,-1.088669798780132,11
0.3372673652795207,-0.31422785690961286,-0.5756546742798766,-1.402062069414674,-0.7165944695914837,0.22284156924812512,-0.2270525225048646,0.8323669252983475,-1.1811860389606699,-0.5864383798563922,-1.088669798780132,11
